company_id,company_name,company_segment,industry,month,department,company_size,licensed_users,active_users,adoption_rate,word_actions_month,outlook_actions_month,teams_actions_month,excel_actions_month,app_mix_score,avg_hours_saved_per_user_month,loaded_hourly_cost_usd,license_cost_per_user_month_usd,license_cost_month_usd,enablement_cost_month_usd,gross_value_month_usd,waste_license_cost_month_usd,net_value_month_usd,roi_percent_month,adoption_maturity_band,expansion_recommendation_flag,waste_flag
31,Luma Holdings 31,Mid-Market,Retail,2026-04,Operations,4010,628,220,0.3503,33220,4400,108900,47740,883.0,5.21,39.36,31,19468,1432.97,15837.77,12648,-5063.2,-26.01,Low,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-04,Engineering,4010,284,139,0.4894,11120,8618,60743,18904,715.0,2.9,45.65,31,8804,1886.37,8990.39,4495,-1699.98,-19.31,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-04,Customer Support,4010,439,274,0.6241,97544,110148,104394,3014,1150.0,2.35,59.35,31,13609,3301.49,23838.49,5115,6928.0,50.91,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-04,Legal,4010,486,311,0.6399,42607,96099,51937,2488,621.0,5.67,57.67,31,15066,2078.23,65012.78,5425,47868.55,317.73,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Sales,4010,305,182,0.5967,5460,64792,30030,19292,657.0,1.88,63.22,31,9455,798.63,12921.81,3813,2668.18,28.22,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Marketing,4010,231,142,0.6147,36210,6532,51546,33796,902.0,2.72,40.97,31,7161,685.28,9719.07,2759,1872.79,26.15,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Finance,4010,153,106,0.6928,18338,38796,26076,9116,871.0,3.14,74.61,31,4743,913.63,17195.44,1457,11538.81,243.28,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,HR,4010,467,214,0.4582,50290,14980,14552,18832,461.0,2.46,42.88,31,14477,1343.37,10349.64,7843,-5470.74,-37.79,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Operations,4010,161,63,0.3913,19152,22743,18648,11088,1137.0,5.64,58.41,31,4991,1169.11,8162.01,3038,2001.9,40.11,Low,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Engineering,4010,260,137,0.5269,45484,33154,22879,23153,910.0,5.49,54.12,31,8060,829.79,21459.05,3813,12569.26,155.95,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Customer Support,4010,265,167,0.6302,49098,42251,83333,9018,1100.0,2.04,51.9,31,8215,1904.21,11172.85,3038,1053.63,12.83,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-05,Legal,4010,201,138,0.6866,10626,41538,37260,28980,858.0,3.34,77.73,31,6231,1489.54,24645.26,1953,16924.72,271.62,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Sales,4010,418,226,0.5407,10170,62150,104864,64636,1070.0,4.32,40.69,31,12958,3029.97,21437.14,5952,5449.17,42.05,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Marketing,4010,258,118,0.4574,10502,12508,5546,26668,468.0,4.35,49.94,31,7998,1209.58,11752.12,4340,2544.54,31.81,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Finance,4010,463,307,0.6631,75522,15657,73987,88109,825.0,4.82,41.65,31,14353,935.73,40898.88,4836,25610.14,178.43,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,HR,4010,520,320,0.6154,8000,132480,12160,6400,497.0,6.62,36.49,31,16120,3696.55,47528.9,6200,27712.35,171.91,Medium,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Operations,4010,398,151,0.3794,56172,16912,40921,8758,813.0,5.95,38.65,31,12338,1732.64,13152.32,7657,-918.32,-7.44,Low,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Engineering,4010,651,215,0.3303,20640,41925,39775,43430,678.0,5.88,36.16,31,20181,3820.82,15082.19,13516,-8919.63,-44.2,Low,No,Yes
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Customer Support,4010,551,240,0.4356,22800,77280,88080,68160,1068.0,3.11,59.56,31,17081,2534.08,19363.25,9641,-251.83,-1.47,Low,No,No
31,Luma Holdings 31,Mid-Market,Retail,2026-06,Legal,4010,470,159,0.3383,67257,5724,29415,32118,846.0,3.11,57.56,31,14570,2137.41,9630.93,9641,-7076.48,-48.57,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Sales,280,40,8,0.2,1280,2288,808,1720,762.0,2.77,45.34,35,1400,158.21,204.63,1120,-1353.58,-96.68,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Marketing,280,15,5,0.3333,225,1010,915,475,525.0,3.09,32.93,35,525,99.05,177.09,350,-446.96,-85.13,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Finance,280,17,5,0.2941,1150,1615,2315,1465,1309.0,2.7,27.28,35,595,76.33,117.42,420,-553.91,-93.09,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,HR,280,27,9,0.3333,2601,981,801,369,528.0,4.18,49.97,35,945,51.15,638.1,630,-358.05,-37.89,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Operations,280,47,17,0.3617,4930,6681,459,2397,851.0,1.75,51.16,35,1645,261.61,565.12,1050,-1341.49,-81.55,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-01,Engineering,280,21,3,0.1429,852,342,654,312,720.0,4.31,52.58,35,735,103.62,91.82,630,-746.8,-101.6,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Customer Support,280,15,2,0.1333,342,772,224,550,944.0,1.1,41.67,35,525,78.21,11.72,455,-591.49,-112.67,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-01,Legal,280,37,8,0.2162,3096,648,1704,2224,959.0,1.28,34.69,35,1295,159.13,76.07,1015,-1378.06,-106.41,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,Sales,280,38,9,0.2368,3087,1926,945,1701,851.0,0.92,53.09,35,1330,290.7,103.27,1015,-1517.43,-114.09,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,Marketing,280,20,8,0.4,1664,1512,2424,824,803.0,1.62,45.24,35,700,68.2,221.34,420,-546.86,-78.12,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-02,Finance,280,54,4,0.0741,652,652,1148,1116,892.0,1.07,34.39,35,1890,258.33,12.24,1750,-2136.09,-113.02,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,HR,280,49,16,0.3265,1776,2496,3104,1216,537.0,2.2,37.53,35,1715,221.82,433.48,1155,-1503.34,-87.66,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,Operations,280,30,9,0.3,1521,1233,1161,1062,553.0,0.99,22.01,35,1050,85.74,61.58,735,-1074.17,-102.3,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,Engineering,280,34,12,0.3529,2664,4644,1656,960,827.0,1.66,44.81,35,1190,229.11,322.47,770,-1096.65,-92.16,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-02,Customer Support,280,15,3,0.2,132,975,378,393,626.0,2.81,24.33,35,525,80.35,47.74,420,-557.61,-106.21,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-02,Legal,280,27,4,0.1481,912,128,1580,188,702.0,2.18,27.9,35,945,208.31,36.45,805,-1116.87,-118.19,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-03,Sales,280,31,12,0.3871,3312,2676,5076,3480,1212.0,1.94,36.16,35,1085,191.64,324.66,665,-951.97,-87.74,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-03,Marketing,280,20,9,0.45,2880,621,1764,1980,805.0,1.35,48.37,35,700,44.56,261.44,385,-483.13,-69.02,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-03,Finance,280,15,7,0.4667,2653,1883,1120,1071,961.0,1.64,36.53,35,525,102.75,188.98,280,-438.77,-83.57,Medium,No,No
32,Summit Group 32,Struggling Business,Retail,2026-03,HR,280,38,17,0.4474,3740,3451,5729,3145,945.0,4.67,43.8,35,1330,90.08,1544.03,735,123.95,9.32,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-03,Operations,280,15,2,0.1333,332,140,602,314,694.0,1.27,47.02,35,525,44.52,13.49,455,-556.03,-105.91,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-03,Engineering,280,23,10,0.4348,1070,3850,1050,1180,715.0,3.2,34.25,35,805,125.18,456.03,455,-474.15,-58.9,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-03,Customer Support,280,21,6,0.2857,228,2226,2436,948,973.0,1.99,23.23,35,735,49.25,73.09,525,-711.17,-96.76,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-03,Legal,280,35,4,0.1143,564,1068,2016,840,1122.0,1.85,47.72,35,1225,150.02,36.07,1085,-1338.96,-109.3,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-04,Sales,280,36,4,0.1111,164,452,1888,144,662.0,3.48,49.63,35,1260,175.74,85.83,1120,-1349.91,-107.14,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-04,Marketing,280,15,7,0.4667,686,2555,1806,315,766.0,1.25,20.95,35,525,53.74,80.41,280,-498.33,-94.92,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-04,Finance,280,28,4,0.1429,1752,940,1140,1156,1247.0,1.8,32.45,35,980,75.38,36.41,840,-1018.97,-103.98,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-04,HR,280,29,12,0.4138,4056,1464,3516,1716,896.0,2.41,51.58,35,1015,98.24,632.01,595,-481.23,-47.41,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-04,Operations,280,35,7,0.2,2933,798,1400,1120,893.0,3.1,54.48,35,1225,106.51,244.78,980,-1086.73,-88.71,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-04,Engineering,280,50,19,0.38,6650,3914,6441,1349,966.0,2.68,27.42,35,1750,92.36,528.83,1085,-1313.53,-75.06,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-04,Customer Support,280,32,12,0.375,3708,3744,4644,492,1049.0,2.63,32.89,35,1120,215.08,375.37,700,-959.71,-85.69,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-04,Legal,280,15,1,0.0667,104,221,412,223,960.0,5.14,40.4,35,525,97.25,19.17,490,-603.08,-114.87,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,Sales,280,25,5,0.2,1965,1805,1860,1205,1367.0,2.93,41.01,35,875,52.07,115.45,700,-811.62,-92.76,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,Marketing,280,22,8,0.3636,760,1472,2512,480,653.0,3.06,39.91,35,770,75.1,366.06,490,-479.04,-62.21,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-05,Finance,280,45,13,0.2889,1521,910,1547,1586,428.0,4.13,53.37,35,1575,153.62,842.82,1120,-885.81,-56.24,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,HR,280,17,4,0.2353,1512,104,1240,1000,964.0,3.25,34.27,35,595,42.63,103.42,455,-534.21,-89.78,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,Operations,280,31,7,0.2258,910,1211,2184,868,739.0,4.27,26.09,35,1085,151.28,185.17,840,-1051.11,-96.88,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,Engineering,280,18,6,0.3333,540,2106,2904,1770,1220.0,1.97,53.25,35,630,115.57,193.3,420,-552.27,-87.66,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-05,Customer Support,280,50,20,0.4,1600,1740,9720,5940,950.0,4.69,51.05,35,1750,273.25,1871.17,1050,-152.09,-8.69,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-05,Legal,280,21,8,0.381,2928,720,1976,1152,847.0,1.38,32.56,35,735,44.26,143.43,455,-635.83,-86.51,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-06,Sales,280,27,9,0.3333,3906,2097,675,738,824.0,3.86,39.66,35,945,175.02,434.9,630,-685.12,-72.5,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Marketing,280,35,7,0.2,2919,1057,1603,1995,1082.0,3.74,49.52,35,1225,86.39,267.24,980,-1044.14,-85.24,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Finance,280,35,14,0.4,6244,1386,3766,1708,936.0,2.02,49.91,35,1225,52.72,561.84,735,-715.88,-58.44,Low,No,No
32,Summit Group 32,Struggling Business,Retail,2026-06,HR,280,33,10,0.303,790,4050,2230,2650,972.0,4.02,54.95,35,1155,92.84,672.63,805,-575.21,-49.8,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Operations,280,15,5,0.3333,265,1035,1475,180,591.0,4.22,20.89,35,525,82.18,136.17,350,-471.0,-89.72,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Engineering,280,16,5,0.3125,2080,525,2330,1375,1262.0,3.76,35.86,35,560,44.37,206.95,385,-397.43,-70.97,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Customer Support,280,29,7,0.2414,1141,1071,231,1827,610.0,1.42,27.72,35,1015,126.56,64.62,770,-1076.94,-106.1,Low,No,Yes
32,Summit Group 32,Struggling Business,Retail,2026-06,Legal,280,29,3,0.1034,1230,675,1104,222,1077.0,4.78,45.41,35,1015,155.9,66.72,910,-1104.19,-108.79,Low,No,Yes
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Sales,4331,841,498,0.5922,15438,108564,250992,137448,1029.0,5.8,70.0,33,27753,4949.38,119611.17,11319,86908.8,313.15,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Marketing,4331,354,147,0.4153,26460,29106,57477,13965,864.0,3.74,40.97,33,11682,997.23,9369.86,6831,-3309.36,-28.33,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Finance,4331,630,343,0.5444,35672,124166,26411,16464,591.0,6.56,44.22,33,20790,3413.99,54242.57,9471,30038.58,144.49,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,HR,4331,103,70,0.6796,6090,17780,19460,20090,906.0,3.2,65.13,33,3399,538.42,9940.7,1089,6003.28,176.62,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Operations,4331,264,112,0.4242,17360,35616,5600,10528,617.0,2.49,48.35,33,8712,1879.58,5735.64,5016,-4855.95,-55.74,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Engineering,4331,257,131,0.5097,21091,20960,6812,16899,502.0,5.2,39.25,33,8481,1140.13,13639.38,4158,4018.25,47.38,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Customer Support,4331,622,318,0.5113,126882,133242,89040,85860,1368.0,5.27,75.73,33,20526,1621.6,64939.4,10032,42791.8,208.48,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-01,Legal,4331,177,70,0.3955,20580,7560,5390,7490,586.0,2.46,71.93,33,5841,565.89,4918.36,3531,-1488.53,-25.48,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Sales,4331,389,188,0.4833,45872,25192,77644,42488,1017.0,6.67,65.91,33,12837,2774.66,40041.63,6633,24429.98,190.31,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Marketing,4331,311,136,0.4373,24888,30464,5304,24616,627.0,2.59,59.46,33,10263,929.24,9152.65,5775,-2039.59,-19.87,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Finance,4331,708,235,0.3319,56165,51935,87655,15980,901.0,6.09,67.36,33,23364,3149.35,31954.43,15609,5441.09,23.29,Low,No,Yes
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,HR,4331,511,394,0.771,37430,165480,12608,76436,741.0,3.09,70.09,33,16863,3305.91,65858.82,3861,45689.92,270.95,High,Yes,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Operations,4331,283,180,0.636,65700,17280,12420,37620,739.0,2.62,50.72,33,9339,1673.06,15240.67,3399,4228.62,45.28,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Engineering,4331,382,184,0.4817,41768,56304,18584,8280,679.0,7.85,65.9,33,12606,1871.21,45894.43,6534,31417.23,249.22,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Customer Support,4331,479,380,0.7933,154280,121220,194940,10640,1266.0,2.75,78.6,33,15807,2454.36,65090.92,3267,46829.56,296.26,High,Yes,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-02,Legal,4331,485,210,0.433,5880,20160,18690,5670,240.0,5.18,70.25,33,16005,3409.88,33160.37,9075,13745.5,85.88,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Sales,4331,756,320,0.4233,123520,118080,48960,85440,1175.0,6.08,67.36,33,24948,5895.99,55435.23,14388,24591.25,98.57,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Marketing,4331,454,272,0.5991,14416,94112,18496,41616,620.0,6.44,59.91,33,14982,1704.35,62908.46,6006,46222.11,308.52,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Finance,4331,497,382,0.7686,25212,75254,189854,37818,859.0,4.95,64.47,33,16401,1505.58,93713.17,3795,75806.6,462.21,High,Yes,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,HR,4331,435,235,0.5402,78725,57810,38775,47470,948.0,5.36,43.4,33,14355,2858.65,29504.04,6600,12290.39,85.62,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Operations,4331,531,324,0.6102,69984,94608,32724,74844,840.0,6.86,58.95,33,17523,2542.29,79923.2,6831,59857.91,341.6,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Engineering,4331,448,317,0.7076,127751,10778,135993,88760,1146.0,3.68,57.23,33,14784,1598.76,47281.75,4323,30898.99,209.0,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Customer Support,4331,412,166,0.4029,26062,4980,60424,31872,743.0,4.72,37.33,33,13596,2641.41,11768.9,8118,-4468.51,-32.87,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-03,Legal,4331,401,189,0.4713,19845,29862,91665,53865,1033.0,3.69,65.29,33,13233,1060.0,21435.37,6996,7142.37,53.97,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Sales,4331,550,218,0.3964,19838,42510,97664,34444,892.0,4.56,52.73,33,18150,1488.84,20838.43,10956,1199.59,6.61,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Marketing,4331,340,215,0.6324,95675,27520,100620,23005,1148.0,6.29,70.53,33,11220,1717.06,60231.22,4125,47294.16,421.52,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Finance,4331,682,246,0.3607,46002,27060,73062,44280,774.0,3.74,65.8,33,22506,4225.49,21772.17,14388,-4959.32,-22.04,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,HR,4331,559,421,0.7531,135141,53888,197449,50941,1039.0,4.5,42.73,33,18447,2085.97,61032.52,4554,40499.55,219.55,High,Yes,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Operations,4331,533,192,0.3602,73536,41280,41088,37440,1007.0,7.13,39.78,33,17589,888.4,19594.17,11253,1116.77,6.35,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Engineering,4331,512,389,0.7598,71576,156378,106586,60295,1015.0,6.87,35.7,33,16896,3513.14,72396.2,4059,51987.06,307.69,High,Yes,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Customer Support,4331,218,132,0.6055,41580,6996,65868,8580,932.0,2.74,58.05,33,7194,1621.97,12701.25,2838,3885.28,54.01,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-04,Legal,4331,394,160,0.4061,68160,5440,11040,31040,723.0,5.86,45.62,33,13002,1129.29,17314.98,7722,3183.69,24.49,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Sales,4331,312,135,0.4327,27945,44820,64530,15795,1134.0,3.21,67.8,33,10296,2125.97,12730.91,5841,308.94,3.0,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Marketing,4331,483,251,0.5197,10793,5773,129516,36144,726.0,3.12,73.32,33,15939,3715.6,29832.23,7656,10177.64,63.85,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Finance,4331,259,166,0.6409,69222,32536,19090,40006,969.0,3.69,38.92,33,8547,1033.17,15291.63,3069,5711.46,66.82,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,HR,4331,555,330,0.5946,147510,27060,135960,83160,1193.0,4.7,62.23,33,18315,856.77,57411.19,7425,38239.42,208.79,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Operations,4331,292,150,0.5137,13500,27600,46500,34050,811.0,5.17,53.1,33,9636,1227.73,21219.62,4686,10355.89,107.47,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Engineering,4331,822,448,0.545,73024,74816,208768,41664,889.0,4.39,59.25,33,27126,1971.5,63522.37,12342,34424.86,126.91,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Customer Support,4331,545,392,0.7193,154840,123872,94472,76048,1146.0,6.04,63.45,33,17985,3639.46,108066.16,5049,86441.69,480.63,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-05,Legal,4331,351,196,0.5584,15680,11172,86240,44492,804.0,2.57,78.11,33,11583,2774.66,21947.31,5115,7589.65,65.52,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Sales,4331,497,146,0.2938,46720,50516,69204,18396,1266.0,2.62,63.76,33,16401,980.51,7157.39,11583,-10224.13,-62.34,Low,No,Yes
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Marketing,4331,288,179,0.6215,32578,8950,23449,1790,373.0,6.15,49.67,33,9504,1038.48,33956.92,3597,23414.43,246.36,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Finance,4331,415,224,0.5398,36960,38080,38080,61376,779.0,4.42,65.69,33,13695,2038.13,35187.25,6303,19454.13,142.05,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,HR,4331,370,256,0.6919,34048,59136,65024,59648,851.0,4.45,73.27,33,12210,2285.06,57708.01,3762,43212.95,353.91,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Operations,4331,287,169,0.5889,64220,16900,83655,33124,1171.0,2.92,79.32,33,9471,967.6,23035.18,3894,12596.58,133.0,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Engineering,4331,527,194,0.3681,14356,76048,18042,20370,664.0,6.45,71.35,33,17391,3655.38,32836.76,10989,11790.38,67.8,Low,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Customer Support,4331,215,138,0.6419,6900,28704,55614,1656,673.0,5.42,63.08,33,7095,1559.96,30346.13,2541,21691.17,305.72,Medium,No,No
33,Northstar Collective 33,Mid-Market,Manufacturing,2026-06,Legal,4331,414,199,0.4807,58108,19701,82983,49551,1057.0,3.07,50.53,33,13662,1708.23,14828.78,7095,-541.45,-3.96,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Sales,16840,1397,953,0.6822,297336,29543,182023,76240,614.0,6.73,79.63,32,44704,7712.8,348595.67,14208,296178.86,662.53,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Marketing,16840,1911,1520,0.7954,597360,101840,342000,53200,720.0,6.41,91.0,32,61152,9690.55,704809.87,12512,633967.32,1036.71,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Finance,16840,888,526,0.5923,63646,126766,225128,62594,909.0,5.05,99.69,32,28416,6675.69,157020.5,11584,121928.81,429.09,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,HR,16840,2491,2245,0.9012,707175,684725,1100050,262665,1227.0,8.11,66.22,32,79712,15734.31,1086262.99,7872,990816.67,1243.0,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Operations,16840,3118,2552,0.8185,885544,433840,370040,742632,953.0,8.16,93.04,32,99776,15837.2,1586637.29,18112,1471024.09,1474.33,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Engineering,16840,857,676,0.7888,200096,80444,127088,197392,895.0,6.66,92.54,32,27424,6520.08,328913.12,5792,294969.05,1075.59,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Customer Support,16840,887,723,0.8151,73746,156168,125079,96882,625.0,6.2,87.05,32,28384,6761.01,318274.62,5248,283129.61,997.5,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-01,Legal,16840,1573,1010,0.6421,394910,74740,118170,238360,818.0,8.51,94.73,32,50336,8531.08,522827.96,18016,463960.88,921.73,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Sales,16840,1343,1079,0.8034,389519,345280,284856,298883,1222.0,5.07,76.52,32,42976,9964.14,336363.54,8448,283423.4,659.49,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Marketing,16840,1813,1554,0.8571,442890,216006,141414,130536,599.0,7.05,116.83,32,58016,3050.39,1096651.44,8288,1035585.05,1785.0,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Finance,16840,2553,1617,0.6334,75999,477015,195657,155232,559.0,5.54,102.2,32,81696,4454.4,579984.34,29952,493833.94,604.48,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,HR,16840,690,532,0.771,147364,145768,248444,159068,1317.0,8.3,85.26,32,22080,3001.09,290638.01,5056,265556.92,1202.7,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Operations,16840,2271,1959,0.8626,276219,668019,583782,409431,989.0,8.69,78.23,32,72672,17050.59,1148341.08,9984,1058618.49,1456.71,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Engineering,16840,2843,2528,0.8892,439872,341280,1256416,520768,1012.0,6.8,56.13,32,90976,16191.3,857430.65,10080,750263.36,824.68,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Customer Support,16840,2803,2256,0.8049,232368,275232,1062576,676800,996.0,3.18,109.29,32,89696,20575.44,631201.92,17504,520930.48,580.77,High,Yes,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-02,Legal,16840,1847,1180,0.6389,377600,469640,239540,23600,941.0,7.0,102.43,32,59104,3880.71,540932.05,21344,477947.34,808.65,Medium,No,No
34,SilverLeaf Group 34,Market Leader,Healthcare,2026-03,Sales,16840,1358,955,0.7032,300825,216785,253075,47750,857.0,3.66,114.26,32,43456,3894.35,281299.6,12896,233949.25,538.36,Medium,No,No
